IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,aicomfort,aitrust,treatment,statement,statementtotaltime,statementnumberclicks,cointasktimer,tasktimer_Click Count,heads,modalflips,expectedlied,expectedshirk,justifylie,risktolerance,liesonprolific,liessignificantother,liesdatingapps,liesontaxes,liedoncointask,qualtricsID,prolificid,Reviewed at,Time taken,Totalprolificapprovals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,session,Submission id
82.39.22.93,347,3/29/26 09:22,R_2r6yzJZleA25xCw,54.58,-5.928,EN,80,65,t2,"I will flip the coin twenty times and, after observing the outcome, report the results accurately and honestly in every trial.",93.595,1,4.785,1,10,5,5,5,I don't think misreporting is justifiable. I think if you are participating in this kind of research you should commit to following the instructions or else it is justifiable to not receive the reward payment.,10,0,0,0,0,2,R_2r6yzJZleA25xCw,54aefa06fdf99b09c01b37f4,2026-03-28T20:08:36.663000Z,402,1893,56,Male,White,United States,United States,United States,English,No,Part-Time,4,69c8c8cc2ec817e554b55976
81.147.71.56,576,3/29/26 02:43,R_81ZVrWvuv0YpcmR,51.477,-0.1959,EN,70,72,t2,"I will report honestly the number of heads observed, will not misreport or shirk, and will participate conscientiously, recognizing that truthfulness upholds the integrity of this study.",27.48,2,5.787,3,10,5,60,56,I think most people would only justify misreporting in situations where the stakes feel very low and the impact seems harmless (like small rewards...).,95,0,0,16,0,2,R_81ZVrWvuv0YpcmR,5ea824f580b9ef228f589930,2026-03-28T19:21:40.717000Z,559,57,25,Male,White,Algeria,Algeria,Algeria,Arabic,No,Other,5,69c941b11965b5a9695a329f
45.242.48.231,172,3/28/26 13:22,R_2fAFVaWoBJJnUwV,31.0321,30.4716,EN,81,72,t2,"I commit to completing this task with honesty and integrity. I understand that my responses contribute to a larger study, and I will not misrepresent my actions or outcomes. I will act fairly and responsibly, respecting the purpose of the task and the collective effort of all participants involved.",42.679,2,5.788,3,10,7,54,30,"In my view, misreporting could only be justifiable in very rare situations, such as when it is necessary to protect someone from serious harm or to preserve personal safety or privacy. However, in most contexts—especially in research or structured tasks—misreporting undermines trust, distorts results, and negatively affects everyone involved, so it is generally not justified.",56,54,35,27,18,2,R_2fAFVaWoBJJnUwV,69808261911a7a9bd10cd048,2026-03-28T19:25:50.381000Z,1256,90,48,Female,White,Romania,Romania,Hungary,Hungarian,No,Full-Time,6,69c881a419a106c9a0c8426c
31.205.205.72,257,3/29/26 09:20,R_2YRbnrWuTfzOfQZ,50.7374,-3.4708,EN,90,70,t2,"I will truthfully report the number of heads I observe in my 10 coin flips, and I will not misreport for gain or shirk the task; I commit to honesty regardless of incentives.",37.03,1,7.958,1,10,10,90,80,"Because there is no way to evaluate the honesty of the misreporting, so anybody can get away with it. Given that statement, most people will misreport so even those that didn't intend to initially who give it some thought will also likely misreport.",85,80,10,8,0,1,R_2YRbnrWuTfzOfQZ,63654c8a8cd2bf219fd46c09,2026-03-28T20:08:43.440000Z,469,84,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",6,69c88000eaa0b04914890581
90.193.123.227,729,3/29/26 05:36,R_8NFnGjAdG5JStdl,51.4098,-0.0249,EN,90,76,t2,"I will participate in the coin game honestly, report my results fully, and do my best; I expect others to do the same.",382.81,11,8.025,2,10,5,10,27,well it would ruin the test as it would the results would not be credible. this would then take away the average of all the other coin flips of all the people that did actually do the coin flip. so that would mean it would be false information or just not enough to justify this result,26,0,0,0,0,2,R_8NFnGjAdG5JStdl,66a6a5ef86f60251fc4534ad,2026-03-29T15:02:05.607000Z,555,718,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",4,69c881d48ae5a238d994e257
174.249.179.127,641,3/28/26 13:14,R_1TnT7uq5TgZufyI,33.7838,-84.4455,EN,100,100,t2,I promise to be honest with the coin flipping task,118.698,14,8.795,1,10,6,75,60,It would be justified if the person doing the misrepresenting was in a bind financially and needed the extra money desperately.,40,100,100,100,100,2,R_1TnT7uq5TgZufyI,5f3ebd568c429614c0f595e8,2026-03-28T19:22:31.350000Z,487,614,21,Male,Asian,Brazil,Brazil,Brazil,Portuguese,Yes,Unemployed (and job seeking),7,69c826ed1e28d2c45f1904b8
89.69.61.19,186,3/28/26 19:28,R_8Ec1cQZgSF5ivp1,51.1146,17.0222,EN,65,55,t2,"I commit to reporting my coin flip results honestly and accurately, without altering or exaggerating the outcomes. I believe that integrity in this task matters, and I will record only what actually happened during each flip.",12.787,0,14.153,1,10,7,35,20,"I think misreporting would only be justifiable in extreme situations, such as when someone is facing serious financial hardship and the small bonus could make a meaningful difference to their daily life. Even then, it feels wrong to me because the integrity of the research depends on honest responses from everyone. If people routinely misreport, the data becomes meaningless and the researchers cannot draw valid conclusions from their work.",45,5,10,8,5,2,R_8Ec1cQZgSF5ivp1,5ea9b1e1d3196e0ec4812709,2026-03-29T01:42:00.093000Z,459,79,23,Male,Other,Egypt,Egypt,Egypt,Arabic,Yes,Unemployed (and job seeking),7,69c825e0054cff61912068fa
50.106.20.84,315,3/28/26 19:29,R_7TMBDID3OlhY9SB,47.9425,-122.2139,EN,92,23,t2,"I will report honestly the total number of heads from the ten coin flips, regardless of my incentives to misreport, and I will not shirk or falsify the task.",52.38,3,22.871,1,10,6,28,71,"If someone had a disability such as being blind or had the inability to actually flip the coin, or, if someone could not find a coin anywhere.",20,3,8,0,0,2,R_7TMBDID3OlhY9SB,665e956909ccfee1b9d2dfd2,2026-03-28T19:33:12.592000Z,1444,262,35,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,7,69c82725e891d69705198ff2
51.6.123.48,359,3/28/26 23:49,R_23rfkQjJAPSpzu9,52.25,-0.8833,EN,75,65,t2,"How can I help with your honesty statement? I affirm I will report the true number of heads from my ten coin flips, will not misreport or shirk, and will participate honestly as required by this study.",45.779,1,38.734,1,10,4,30,60,I don't believe there are any circumstances where misreporting could be justifiable. This would just skew the survey results unfairly.,60,10,10,10,0,2,R_23rfkQjJAPSpzu9,5d8a7019508ab200177f4777,2026-03-29T15:01:51.125000Z,346,901,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,7,69c8263669d5015f1b2c9a0e
5.41.155.91,852,3/28/26 13:19,R_3VqNN2grrvGe4E0,21.4913,39.1841,EN,92,80,t2,"I commit to reporting the true number of heads from ten flips and will not misreport or shirk, knowing honesty upholds fairness and the study’s integrity. I will honestly report my total heads (0–10) and refrain from deception, understanding truth sustains trust and meaningful conclusions for all participants.",115.246,3,235.492,3,10,10,96,11,MISREPORTING IS A FORM OF CHEATING AND CANT BE JUSTIFIABLE NOR ALLOWED UNDER ANY CIRCUMSTANCES,83,0,1,1,2,2,R_3VqNN2grrvGe4E0,698f4adcac7528bd2212caa4,2026-03-28T19:25:39.895000Z,975,176,25,Male,Asian,India,India,India,Telugu,No,Unemployed (and job seeking),7,69c82de688a6f5fd7a97096e
2.221.8.173,249,3/29/26 01:33,R_25GZLw85a2klpRx,52.6413,1.2197,EN,66,56,t2,"I pledge to report the true number of heads from my 10 coin flips, to refrain from misreporting or shirking, and to conduct myself with honesty and fairness in this task, acknowledging the ethical importance of accurate data.",55.461,1,5.392,1,9,5,98,98,Misreporting may be justifiable if the participant is extremely poor and very deserving of the extra fee gained. I can't think of any other circumstances that are justifiable.,16,50,1,51,2,1,R_25GZLw85a2klpRx,588a59813e1f290001aa78c1,2026-03-28T20:08:38.396000Z,431,5326,69,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),4,69c8c436194af01378882b10
92.40.111.88,374,3/28/26 13:15,R_2LdQ2q79ZawbgcW,53.8258,-1.5205,EN,100,94,t2,I will truthfully report the number of heads from ten flips and will not misrepresent results or shirk the task.,104.494,4,7.842,1,9,10,100,100,if you can get away with it,40,5,30,0,2,1,R_2LdQ2q79ZawbgcW,66cc6eb364154a51d4d44eb1,2026-03-28T19:22:08.567000Z,326,2291,34,Male,White,United States,United States,United States,English,No,Full-Time,7,69c825ce98413481fdd1c64f
174.72.13.206,265,3/28/26 19:28,R_1uOIqCuj6K0BrYr,33.2487,-111.6343,EN,79,84,t2,"I pledge to report the exact number of heads I observed from 10 coin flips, and not to falsify results or skip any part of this task.",45.899,3,25.169,3,9,8,36,17,"Honestly, misreporting could only be justified if someone is in a situation where telling the truth would cause them or their family actual physical harm. In a low stakes study like this one, there is no real reason to lie about a coin flip because the entire point is to provide honest data for the researchers. If someone feels that a tiny bonus is more important than their integrity, they are probably just looking for a shortcut rather than facing any kind of genuine moral dilemma.",74,0,1,1,0,2,R_1uOIqCuj6K0BrYr,69b8195ebdbeb15ae4b15e67,2026-03-29T01:41:34.707000Z,672,78,36,Male,White,Kuwait,Egypt,Egypt,Arabic,No,Full-Time,6,69c87e969e330b2da096b586
80.5.36.50,523,3/29/26 02:23,R_87r5NJjGiu66xcR,54.9912,-1.5336,EN,90,85,t2,"I participate in a coin-flip task and earn $0.10 per head I report. I will answer honestly and not misreport results, because integrity matters more than a small bonus.",215.283,8,53.025,1,9,6,5,10,"Would it be worth while to miss report if the extra money would help a charity. Or what if the person is in extreme poverty and need it to survive. Or maybe, they feel the study was rigged and they're just trying to get a good balance of results",80,0,10,0,0,2,R_87r5NJjGiu66xcR,5702fde2d4cf7f00089471f3,2026-03-28T17:58:09.665000Z,1119,445,25,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,4,69c8bf874322e82c275538a0
172.56.68.146,495,3/28/26 14:13,R_5waw9aJR9ccem5y,33.8486,-84.3557,EN,50,90,t2,"I commit to approaching this task with integrity, fairness, and respect for the purpose of the study. I will answer honestly without attempting to manipulate outcomes for personal gain. I recognize that my individual choices contribute to the overall validity of the results, and I accept responsibility for being truthful, consistent, and mindful throughout the process.",43.039,5,4.628,1,8,7,70,89,Never,0,0,0,0,0,2,R_5waw9aJR9ccem5y,6236fe0ee063333a3e1ba72a,2026-03-28T19:25:15.676000Z,227,576,43,Male,Black,United States,United States,United States,English,No,Part-Time,3,69c82653defafb16602652ae
90.202.174.215,598,3/29/26 02:13,R_84cLP9X1NkgJqWS,56.5292,-3.0745,EN,86,86,t2,I will behave honestly in this task I am however unable to vouch for the honesty of my fellow participants.,380.077,8,4.759,1,8,7,83,88,"It is reasonable for participants not to flip and choose a number close to five, just for practicality and the low reward, now if it had been ten pounds or dollars per head reported that would have been a whorl other ball game !!!!",83,39,20,9,6,1,R_84cLP9X1NkgJqWS,59561e8bbc4d1c00015c613e,2026-03-29T15:01:58.870000Z,650,37,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,6,69c87e8e03cfc89731c8f48e
168.158.50.8,316,3/28/26 13:28,R_1getMk0FZifAIiR,33.3897,-111.8469,EN,66,73,t2,Because it does help me do some of my great tasks without without any of the delays,86.506,5,5.232,2,8,7,85,65,"If one has got a very clear evidence that can be presented and if valid ,it would be justifiable",88,68,81,67,88,2,R_1getMk0FZifAIiR,6888ae4 a4abbad443adk99a,2026-03-28T19:25:31.467000Z,1133,51,27,Male,Black,Kenya,Kenya,Kenya,Swahili,No,Unemployed (and job seeking),6,69c87e7a58b900e0e0b81667
173.34.210.10,451,3/28/26 13:40,R_69LK6uq7WOTtdp7,44.1153,-79.5018,EN,60,70,t2,"I would like to confirm that all information provided is true, complete and accurate to the very best of my knowledge.",154.19,22,5.598,1,8,4,39,0,"In protecting confidentiality, academic research but generally, misreporting is unethical and unacceptable.",0,0,0,0,0,2,R_69LK6uq7WOTtdp7,69c2a26e40bcaf40dcbca1b0,2026-03-28T19:29:38.404000Z,315,827,35,Female,White,United States,United States,United States,English,No,Full-Time,5,69c947e3988f2399a5cbf687
31.94.24.196,779,3/29/26 01:35,R_2nkJpjDfQFnYN3z,51.5415,-0.1445,FR,71,70,t2,"Sur l'honneur, je rapporterai exactement le nombre de têtes obtenues lors de mes 10 lancers et je n'inventerai pas le résultat.",323.295,1,6.489,1,8,8,60,60,The only circumstances under which an erroneous report could be justified are those where there is an error.,41,91,0,0,0,2,R_2nkJpjDfQFnYN3z,610007768f9c319fbc7108ac,2026-03-28T19:24:25.989000Z,953,101,32,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),3,69c8273a17d424233cd5d2c3
197.52.59.237,393,3/28/26 19:31,R_8EieQ2RT7Yt1uph,30.0507,31.2489,EN,50,60,t2,"I commit to completing this task honestly and thoughtfully, without attempting to manipulate or misrepresent my responses. I will act with integrity, keeping in mind that my choices contribute to the fairness and reliability of the overall results for everyone involved.",90.045,11,6.545,1,8,5,60,60,"Misreporting might seem justifiable in situations where someone feels pressured fears negative consequences for being honest. For example, if the outcome could unfairly harm them or others, they might rationalize changing their answer. However, even in those cases, it can still undermine trust and the purpose of the task.",80,0,0,0,0,2,R_8EieQ2RT7Yt1uph,6989f3417b3aaa99c1c09220,2026-03-28T19:22:07.891000Z,797,234,24,Male,White,Morocco,Morocco,United Kingdom,Arabic,Yes,Part-Time,6,69c87f3c9dff2336c86f84ab
95.93.113.217,438,3/28/26 13:11,R_8f3CKVZ4HgcfeZO,41.1384,-8.6168,EN,88,77,t2,"I will report the exact number of heads observed in my ten coin flips, without fabrication, and I will not shirk from completing the task honestly, recognizing the ethical implications for myself and others.",152.051,12,11.435,1,8,5,80,80,misreporting will never be justifiable. No matter what is the case!,71,2,10,0,0,2,R_8f3CKVZ4HgcfeZO,697d0104041bfb31d839eb39,2026-03-29T01:51:13.679000Z,953,72,21,Male,White,Chile,Chile,Chile,Spanish,Yes,Other,3,69c826a2e05da50055cd2059
94.2.138.72,567,3/28/26 19:38,R_8yDa1vLQ1gCYJO1,52.1894,-2.2451,EN,75,70,t2,"I will report the exact number of heads I observed, not what I hope or fear to see; I will act with integrity, refrain from deception or lie, and present my results truthfully and in absolute complete faith.",178.118,4,13.295,1,8,7,60,25,I think if the person was absolutely destitute and they needed the full (or close to the full) bonus in order to survive. I also think if they intended to donate the bonus to a good cause or charity it would be justifiable. It should be only if they are desperate or doing it to help others and not just themselves.,30,0,2,10,0,2,R_8yDa1vLQ1gCYJO1,62b44f66a16d45783569fad6,2026-03-28T20:08:40.679000Z,582,291,27,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),3,69c83428c9a8178ee33335b3
154.178.232.238,247,3/28/26 19:28,R_2KH1nIbfFF789IM,29.3082,30.8446,EN,92,82,t2,I swear to report the true results of my coin flips and to abstain from misreporting or shirking.,73.61,1,15.578,1,8,6,45,40,If I had no ability to actually flip the coin disability and such. .,92,4,45,33,2,2,R_2KH1nIbfFF789IM,697a526bb17002ba69d1123,2026-03-28T19:26:51.490000Z,653,91,23,Male,Mixed,Egypt,Egypt,Egypt,Arabic,No,Part-Time,6,69c87e97c7c8afd9a180da9e
