id,session_id,thread_id,qualtrics_id,prolific_id,prolific_system_id,condition,source_url,role,Cleaned Response Text,item_id,thread_created_at,message_created_at,inserted_at
1360,cksess_69c82b4f16508190841bf8bd6e848bc10ad3714b0f265a20,cthr_69c82b6fc7708190a3fd08ac2da8c82e08f0e053e06fe4d6,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,assistant,How can I help with your composition Here are two concise refinements each under 40 words I pledge to report the exact number of heads from my ten coin flips honestly and without deception and to avoid misreporting or dishonesty in this task I commit to truthful reporting of my ten coin flips and to neither exaggerating nor concealing results honoring the studys ethical standards,cti_69c82b73b03081909f939a692513add208f0e053e06fe4d6,2026-03-28 19:26:39+00,2026-03-28 19:26:44+00,2026-03-28 19:27:03.500107+00
1361,cksess_69c82b4f16508190841bf8bd6e848bc10ad3714b0f265a20,cthr_69c82b6fc7708190a3fd08ac2da8c82e08f0e053e06fe4d6,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,user,Neither of those is similar to mine,cti_69c82b862ff881908be59c01541e98ad08f0e053e06fe4d6,2026-03-28 19:26:39+00,2026-03-28 19:27:02+00,2026-03-28 19:27:03.505886+00
1378,cksess_69c82b949d50819086518dce05d13924067bd273f8921309,cthr_69c82b9be3a081978209a53098942dd00c73b6921951b315,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,user,Edit my statement for clarity tone and structure,cti_69c82b9c04d48197bd3b73a97fde075a0c73b6921951b315,2026-03-28 19:27:23+00,2026-03-28 19:27:24+00,2026-03-28 19:27:29.872817+00
1379,cksess_69c82b949d50819086518dce05d13924067bd273f8921309,cthr_69c82b9be3a081978209a53098942dd00c73b6921951b315,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,assistant,How can I help with your honesty statement Please paste your current text Ill edit for clarity tone and structure I can also offer two short revision options each under 40 words,cti_69c82b9ffcfc8197b31667e741d5dbe40c73b6921951b315,2026-03-28 19:27:23+00,2026-03-28 19:27:28+00,2026-03-28 19:27:29.878144+00
1382,cksess_69c82b949d50819086518dce05d13924067bd273f8921309,cthr_69c82b9be3a081978209a53098942dd00c73b6921951b315,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,user,I pledge to complete this task with honesty and integrity reporting my coin flips accurately without any intentional manipulation I understand that my honest participation is crucial for the success of this study and the reliability of its results,cti_69c82ba4c17c81978c22b6dcccfc5c260c73b6921951b315,2026-03-28 19:27:23+00,2026-03-28 19:27:32+00,2026-03-28 19:27:40.638815+00
1383,cksess_69c82b949d50819086518dce05d13924067bd273f8921309,cthr_69c82b9be3a081978209a53098942dd00c73b6921951b315,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,assistant,How can I help with your honesty statement Here are two concise edits Option 1 I pledge to report my coin flips honestly without manipulation recognizing that truthful participation is essential to the studys integrity and the reliability of its results Option 2 I commit to complete this task with honesty reporting every flip accurately and avoiding manipulation aware that my truthful data supports the studys validity,cti_69c82ba9e2208197997a1cd24c0d816b0c73b6921951b315,2026-03-28 19:27:23+00,2026-03-28 19:27:38+00,2026-03-28 19:27:40.643158+00
1399,cksess_69c82b949d50819086518dce05d13924067bd273f8921309,cthr_69c82bd194008190a1eb31e3e16c8d250534cc185793b02b,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,user,Please compose an honestly statement of at least 20 words,cti_69c82bd19bbc81909b3037c1b1b392e60534cc185793b02b,2026-03-28 19:28:17+00,2026-03-28 19:28:17+00,2026-03-28 19:28:24.641491+00
1400,cksess_69c82b949d50819086518dce05d13924067bd273f8921309,cthr_69c82bd194008190a1eb31e3e16c8d250534cc185793b02b,R_8nBOm20n0WV0bWM,66bcae182779396e45b322ba,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8nBOm20n0WV0bWM&prolificId=66bcae182779396e45b322ba&prolificSystemId=&cond=t2,assistant,How can I help with your honesty statement Draft 35 words I will report my true number of heads from each 10flip sequence acknowledge any errors and refrain from misrepresenting results or misusing the payment structure recognizing the ethical stakes and my responsibility to the study,cti_69c82bd825448190a07d25146c97d5800534cc185793b02b,2026-03-28 19:28:17+00,2026-03-28 19:28:24+00,2026-03-28 19:28:24.646849+00
5073,cksess_69c928107cf08190b782154d2d265aa408674889ff508e5a,cthr_69c9284be13c8193823b737cc4a634260defd3d7eba6652b,R_8XmPy1qe8my4X4Z,66c0a41dc30bdebfa672867c,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_8XmPy1qe8my4X4Z&prolificId=66c0a41dc30bdebfa672867c&prolificSystemId=&cond=t3,user,Edit my statement for clarity tone and structure,cti_69c9284bf7bc8193abd1b09c359578310defd3d7eba6652b,2026-03-29 13:25:31+00,2026-03-29 13:25:31+00,2026-03-29 13:25:58.538181+00
5074,cksess_69c928107cf08190b782154d2d265aa408674889ff508e5a,cthr_69c9284be13c8193823b737cc4a634260defd3d7eba6652b,R_8XmPy1qe8my4X4Z,66c0a41dc30bdebfa672867c,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_8XmPy1qe8my4X4Z&prolificId=66c0a41dc30bdebfa672867c&prolificSystemId=&cond=t3,assistant,I can edit your statement for clarity tone and structure Please paste your current version I can also provide two concise alternative edits each under 40 words,cti_69c9285100348193bca2f016c98c913d0defd3d7eba6652b,2026-03-29 13:25:31+00,2026-03-29 13:25:37+00,2026-03-29 13:25:58.575779+00
5075,cksess_69c928107cf08190b782154d2d265aa408674889ff508e5a,cthr_69c9284be13c8193823b737cc4a634260defd3d7eba6652b,R_8XmPy1qe8my4X4Z,66c0a41dc30bdebfa672867c,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_8XmPy1qe8my4X4Z&prolificId=66c0a41dc30bdebfa672867c&prolificSystemId=&cond=t3,user,I promise to complete the task following all guidelines with honesty and integrity,cti_69c9285ec7a4819394b4018a5f905f8c0defd3d7eba6652b,2026-03-29 13:25:31+00,2026-03-29 13:25:50+00,2026-03-29 13:25:58.583317+00
5076,cksess_69c928107cf08190b782154d2d265aa408674889ff508e5a,cthr_69c9284be13c8193823b737cc4a634260defd3d7eba6652b,R_8XmPy1qe8my4X4Z,66c0a41dc30bdebfa672867c,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_8XmPy1qe8my4X4Z&prolificId=66c0a41dc30bdebfa672867c&prolificSystemId=&cond=t3,assistant,How can I help you with your composition Heres a refined version and two concise alternatives I promise to complete the task with honesty and integrity fully adhering to all guidelines I commit to performing the task honestly with integrity in full compliance with all guidelines I will complete the task honestly upholding integrity and following every guideline,cti_69c9286423a48193abb86554c6aa073d0defd3d7eba6652b,2026-03-29 13:25:31+00,2026-03-29 13:25:56+00,2026-03-29 13:25:58.589453+00
2289,cksess_69c854976af48190a2cac5f5632424ea0fa86631aca88906,cthr_69c854cc2ee88196a6eb3f82259964ce00e2fe0e85522e1a,R_53292EwiKzXjTCW,66c9315f2a2b2f05c70d2fb6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_53292EwiKzXjTCW&prolificId=66c9315f2a2b2f05c70d2fb6&prolificSystemId=&cond=t3,user,Just write the honest statement for me,cti_69c854cc40b08196950ea6fc9f226de200e2fe0e85522e1a,2026-03-28 22:23:08+00,2026-03-28 22:23:08+00,2026-03-28 22:23:16.083475+00
2290,cksess_69c854976af48190a2cac5f5632424ea0fa86631aca88906,cthr_69c854cc2ee88196a6eb3f82259964ce00e2fe0e85522e1a,R_53292EwiKzXjTCW,66c9315f2a2b2f05c70d2fb6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_53292EwiKzXjTCW&prolificId=66c9315f2a2b2f05c70d2fb6&prolificSystemId=&cond=t3,assistant,How can I help with your composition I will report my true number of heads from the ten coin flips I will not misreport or shirk and I understand honesty is essential for fair rewards and the integrity of this study,cti_69c854d18b508196a987d54f7ca0eefe00e2fe0e85522e1a,2026-03-28 22:23:08+00,2026-03-28 22:23:13+00,2026-03-28 22:23:16.128124+00
2293,cksess_69c854976af48190a2cac5f5632424ea0fa86631aca88906,cthr_69c854cc2ee88196a6eb3f82259964ce00e2fe0e85522e1a,R_53292EwiKzXjTCW,66c9315f2a2b2f05c70d2fb6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_53292EwiKzXjTCW&prolificId=66c9315f2a2b2f05c70d2fb6&prolificSystemId=&cond=t3,user,redo,cti_69c854f142b08196a36a3c67ba5f737700e2fe0e85522e1a,2026-03-28 22:23:08+00,2026-03-28 22:23:45+00,2026-03-28 22:23:50.648776+00
2294,cksess_69c854976af48190a2cac5f5632424ea0fa86631aca88906,cthr_69c854cc2ee88196a6eb3f82259964ce00e2fe0e85522e1a,R_53292EwiKzXjTCW,66c9315f2a2b2f05c70d2fb6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_53292EwiKzXjTCW&prolificId=66c9315f2a2b2f05c70d2fb6&prolificSystemId=&cond=t3,assistant,How can I help with your composition I will report my true number of heads from the ten coin flips will not misreport or shirk and acknowledge that honesty ensures fair rewards and the studys integrity,cti_69c854f4abdc8196857434c21d21c57700e2fe0e85522e1a,2026-03-28 22:23:08+00,2026-03-28 22:23:48+00,2026-03-28 22:23:50.654118+00
2299,cksess_69c854976af48190a2cac5f5632424ea0fa86631aca88906,cthr_69c854cc2ee88196a6eb3f82259964ce00e2fe0e85522e1a,R_53292EwiKzXjTCW,66c9315f2a2b2f05c70d2fb6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_53292EwiKzXjTCW&prolificId=66c9315f2a2b2f05c70d2fb6&prolificSystemId=&cond=t3,user,can you rewrite it,cti_69c855060aac819688294b5035f0ed7300e2fe0e85522e1a,2026-03-28 22:23:08+00,2026-03-28 22:24:06+00,2026-03-28 22:24:12.659819+00
2300,cksess_69c854976af48190a2cac5f5632424ea0fa86631aca88906,cthr_69c854cc2ee88196a6eb3f82259964ce00e2fe0e85522e1a,R_53292EwiKzXjTCW,66c9315f2a2b2f05c70d2fb6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_53292EwiKzXjTCW&prolificId=66c9315f2a2b2f05c70d2fb6&prolificSystemId=&cond=t3,assistant,How can I help with your composition I will report my true number of heads from the ten flips will not misreport or shirk and I understand that honesty sustains fair rewards and the studys integrity,cti_69c8550ae18c8196bed3ae0db3b88df600e2fe0e85522e1a,2026-03-28 22:23:08+00,2026-03-28 22:24:10+00,2026-03-28 22:24:12.664608+00
3734,cksess_69c88a0343108190a723c8a1b6ece72a0b348546e332c680,cthr_69c889f213ac8195905f1b3d3d5d48eb0a9e6724a5ba12fc,R_7lbSuFL1oUfuZgZ,66cc069b16f2ca209469aca2,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_7lbSuFL1oUfuZgZ&prolificId=66cc069b16f2ca209469aca2&prolificSystemId=&cond=t3,user,Edit my statement for clarity tone and structure,cti_69c889f21f2081958d80be76b9f001d60a9e6724a5ba12fc,2026-03-29 02:09:53+00,2026-03-29 02:09:54+00,2026-03-29 02:10:58.074526+00
3735,cksess_69c88a0343108190a723c8a1b6ece72a0b348546e332c680,cthr_69c889f213ac8195905f1b3d3d5d48eb0a9e6724a5ba12fc,R_7lbSuFL1oUfuZgZ,66cc069b16f2ca209469aca2,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_7lbSuFL1oUfuZgZ&prolificId=66cc069b16f2ca209469aca2&prolificSystemId=&cond=t3,assistant,How can I help you with your composition Please paste your current statement and Ill edit for clarity tone and structure If youd like I can also suggest two concise alternative versions up to 40 words each,cti_69c889f50b1c8195871ff2463ee094210a9e6724a5ba12fc,2026-03-29 02:09:53+00,2026-03-29 02:09:57+00,2026-03-29 02:10:58.08582+00
5210,cksess_69c941eabb8c8190a6e809db895b299c0b6262d757f7c1df,cthr_69c9435b31c08194bb1952f93844a345080b3b585c8b67ab,R_2coNAd3bYW2pV0l,66cc80d93247b5e14b3b7112,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_2coNAd3bYW2pV0l&prolificId=66cc80d93247b5e14b3b7112&prolificSystemId=&cond=t3,user,Just write the honest statement for me,cti_69c9435b51d88194993d68e93eb16bf5080b3b585c8b67ab,2026-03-29 15:20:59+00,2026-03-29 15:20:59+00,2026-03-29 15:21:06.770891+00
5211,cksess_69c941eabb8c8190a6e809db895b299c0b6262d757f7c1df,cthr_69c9435b31c08194bb1952f93844a345080b3b585c8b67ab,R_2coNAd3bYW2pV0l,66cc80d93247b5e14b3b7112,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_2coNAd3bYW2pV0l&prolificId=66cc80d93247b5e14b3b7112&prolificSystemId=&cond=t3,assistant,How would you like me to help with your honesty statement I will report my true total of heads from the ten coin flips not exaggerating or underreporting and I will not shirk or falsify the results for any incentive,cti_69c94361d55481948ca4141369380aca080b3b585c8b67ab,2026-03-29 15:20:59+00,2026-03-29 15:21:05+00,2026-03-29 15:21:06.783752+00
3882,cksess_69c89a6150a08190b220b56eadd1634f01bbd8e5ab094334,cthr_69c89a7a453c8190a0435cd2f3d447880c764f58b0ea0cc2,R_8MAoZcG35yV1dTK,66d31a1b0515fe747830bab9,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_8MAoZcG35yV1dTK&prolificId=66d31a1b0515fe747830bab9&prolificSystemId=&cond=t3,user,Just write the honest statement for me,cti_69c89a7a4e048190befd636f1c9ffa0e0c764f58b0ea0cc2,2026-03-29 03:20:26+00,2026-03-29 03:20:26+00,2026-03-29 03:20:31.403579+00
3883,cksess_69c89a6150a08190b220b56eadd1634f01bbd8e5ab094334,cthr_69c89a7a453c8190a0435cd2f3d447880c764f58b0ea0cc2,R_8MAoZcG35yV1dTK,66d31a1b0515fe747830bab9,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_8MAoZcG35yV1dTK&prolificId=66d31a1b0515fe747830bab9&prolificSystemId=&cond=t3,assistant,How can I help with your composition I will report honestly the number of heads I observed in my 10 coin flips and I will not misrepresent or falsify the results recognizing the ethical obligation to accuracy and fairness,cti_69c89a7dcb748190ac5228760ff0dcbd0c764f58b0ea0cc2,2026-03-29 03:20:26+00,2026-03-29 03:20:29+00,2026-03-29 03:20:31.409783+00
2243,cksess_69c84a693c448190874992685686500d09b20d9dbd19a54d,cthr_69c84b04d3888197a67084696c175301054eae3be5a08cad,R_1110SCZer7dVGOg,66d8d6590998f2fb0867d0b6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_1110SCZer7dVGOg&prolificId=66d8d6590998f2fb0867d0b6&prolificSystemId=&cond=t3,user,Please compose a brief honesty statement For example you could author an oath vow code policy or moral imperative that you think is relevant to this task and appropriate for a group This group is responsible for using a physical quarter to flip 10 time and record the outcomes,cti_69c84b04ec5c8197bf22b913b56dd6f5054eae3be5a08cad,2026-03-28 21:41:24+00,2026-03-28 21:41:24+00,2026-03-28 21:41:32.588737+00
2244,cksess_69c84a693c448190874992685686500d09b20d9dbd19a54d,cthr_69c84b04d3888197a67084696c175301054eae3be5a08cad,R_1110SCZer7dVGOg,66d8d6590998f2fb0867d0b6,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_1110SCZer7dVGOg&prolificId=66d8d6590998f2fb0867d0b6&prolificSystemId=&cond=t3,assistant,How can I help with your composition Here are two brief options you could adapt each under 40 words I commit to reporting truthfully every result of my ten coin flips documenting heads and tails accurately and disclosing any inconsistencies I notice I vow to report my observed number of heads honestly refrain from misreporting and promptly acknowledge any doubts about the flipping procedure,cti_69c84b09d6cc8197bbcac415d6dfef38054eae3be5a08cad,2026-03-28 21:41:24+00,2026-03-28 21:41:30+00,2026-03-28 21:41:32.629032+00
1000,cksess_69c82833d6b481908339c7cda713fc6d0b5821a968657f6f,cthr_69c828d21114819396976f9aec859f4a07a8d2cbad77e214,R_22zh2lSPNMonIX0,66daed4c64c8a7ff4de12537,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_22zh2lSPNMonIX0&prolificId=66daed4c64c8a7ff4de12537&prolificSystemId=&cond=t3,user,Edit my statement for clarity tone and structure,cti_69c828d225bc819387ccf853ac91a75607a8d2cbad77e214,2026-03-28 19:15:29+00,2026-03-28 19:15:30+00,2026-03-28 19:15:37.257668+00
1001,cksess_69c82833d6b481908339c7cda713fc6d0b5821a968657f6f,cthr_69c828d21114819396976f9aec859f4a07a8d2cbad77e214,R_22zh2lSPNMonIX0,66daed4c64c8a7ff4de12537,,t3,https://aicoindeployed.vercel.app/?qualtricsId=R_22zh2lSPNMonIX0&prolificId=66daed4c64c8a7ff4de12537&prolificSystemId=&cond=t3,assistant,How can I help with your composition Please paste your honesty statement and Ill edit it for clarity tone and structure If you want I can also offer two alternate versions,cti_69c828d7466081938a84c8d71138371707a8d2cbad77e214,2026-03-28 19:15:29+00,2026-03-28 19:15:35+00,2026-03-28 19:15:37.263044+00
4542,cksess_69c8da93fafc8190a9303334e4bea69008576ccf193b8f1e,cthr_69c8dafa68308194b09e23aaf0d9e2800241ea50299e60dd,R_8w5p7cmfwDpSHaY,66e1961788c0c89fa75ecb42,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8w5p7cmfwDpSHaY&prolificId=66e1961788c0c89fa75ecb42&prolificSystemId=&cond=t2,user,i promise that I will flip a physical coin at least ten times record the outcomes honestly and hope that given the instructions by the researcher that the other contestants will likewise do the same,cti_69c8db5d99a48194a0458ab9bf8779920241ea50299e60dd,2026-03-29 07:55:38+00,2026-03-29 07:57:17+00,2026-03-29 07:57:22.838676+00
4543,cksess_69c8da93fafc8190a9303334e4bea69008576ccf193b8f1e,cthr_69c8dafa68308194b09e23aaf0d9e2800241ea50299e60dd,R_8w5p7cmfwDpSHaY,66e1961788c0c89fa75ecb42,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8w5p7cmfwDpSHaY&prolificId=66e1961788c0c89fa75ecb42&prolificSystemId=&cond=t2,assistant,How can I help with your honesty statement Here are two concise edits each under 40 words Option A I promise to flip a physical coin at least ten times record the outcomes honestly and hope that others will do the same in accordance with the researchers instructions Option B I commit to at least ten physical coin flips report the results honestly and trust fellow participants will do likewise under the researchers guidelines,cti_69c8db60ba1081948c732d8aeb79e0970241ea50299e60dd,2026-03-29 07:55:38+00,2026-03-29 07:57:21+00,2026-03-29 07:57:22.844273+00
4548,cksess_69c8da93fafc8190a9303334e4bea69008576ccf193b8f1e,cthr_69c8dafa68308194b09e23aaf0d9e2800241ea50299e60dd,R_8w5p7cmfwDpSHaY,66e1961788c0c89fa75ecb42,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8w5p7cmfwDpSHaY&prolificId=66e1961788c0c89fa75ecb42&prolificSystemId=&cond=t2,user,A,cti_69c8db71d0e4819499a2476bf58754a60241ea50299e60dd,2026-03-29 07:55:38+00,2026-03-29 07:57:37+00,2026-03-29 07:57:43.342958+00
4549,cksess_69c8da93fafc8190a9303334e4bea69008576ccf193b8f1e,cthr_69c8dafa68308194b09e23aaf0d9e2800241ea50299e60dd,R_8w5p7cmfwDpSHaY,66e1961788c0c89fa75ecb42,,t2,https://aicoindeployed.vercel.app/?qualtricsId=R_8w5p7cmfwDpSHaY&prolificId=66e1961788c0c89fa75ecb42&prolificSystemId=&cond=t2,assistant,I promise to flip a physical coin at least ten times record the outcomes honestly and hope that others will do the same in accordance with the researchers instructions,cti_69c8db7539808194a0b3ec92e4e41bcc0241ea50299e60dd,2026-03-29 07:55:38+00,2026-03-29 07:57:41+00,2026-03-29 07:57:43.349996+00
